Lead ID,First Name,Last Name,Email,Phone,Location,Group Name,Group URL,Member Count,Category,Engagement Score,Lead Score,Interests,Last Active,Extracted Date
lead_1755462322584_503,"Samuel","Friedman",samuel.friedman@yahoo.com,+1-863-239-6452,"Los Angeles, CA","Israelis in Los Angeles ישראלים בלוס אנג'לס",https://www.facebook.com/share/g/19y3ga77BX/,52000,"Israeli Community",63,85,"Hebrew; Jewish Culture; Community Events",2024-09-28T02:53:40.068Z,2025-08-17T20:25:22.584Z
lead_1755462322584_504,"Rachel","Greenberg",rachel.greenberg@gmail.com,+1-772-562-9791,"Los Angeles, CA","Israelis in Los Angeles ישראלים בלוס אנג'לס",https://www.facebook.com/share/g/19y3ga77BX/,52000,"Israeli Community",99,44,"Hebrew",2024-03-22T23:36:32.647Z,2025-08-17T20:25:22.584Z
lead_1755462322584_505,"Michael","Schwartz",michael.schwartz@aol.com,+1-239-376-8623,"Los Angeles, CA","Israelis in Los Angeles ישראלים בלוס אנג'לס",https://www.facebook.com/share/g/19y3ga77BX/,52000,"Israeli Community",64,85,"Israel; Jewish Culture",2025-04-11T21:25:47.474Z,2025-08-17T20:25:22.584Z
lead_1755462322584_506,"Jacob","Roth",jacob.roth@aol.com,+1-239-513-2001,"Los Angeles, CA","Israelis in Los Angeles ישראלים בלוס אנג'לס",https://www.facebook.com/share/g/19y3ga77BX/,52000,"Israeli Community",88,26,"Community Events",2024-08-08T13:53:17.184Z,2025-08-17T20:25:22.584Z
lead_1755462322584_507,"Naomi","Stein",naomi.stein@aol.com,+1-772-483-9876,"Los Angeles, CA","Israelis in Los Angeles ישראלים בלוס אנג'לס",https://www.facebook.com/share/g/19y3ga77BX/,52000,"Israeli Community",61,4,"Networking; Jewish Culture; Hebrew",2025-08-08T11:23:43.157Z,2025-08-17T20:25:22.584Z
lead_1755462322584_508,"Joshua","Klein",joshua.klein@hotmail.com,+1-561-310-8177,"Los Angeles, CA","Israelis in Los Angeles ישראלים בלוס אנג'לס",https://www.facebook.com/share/g/19y3ga77BX/,52000,"Israeli Community",89,14,"Networking; Jewish Culture",2024-04-25T19:56:36.612Z,2025-08-17T20:25:22.584Z
lead_1755462322584_509,"Joshua","Weinstein",joshua.weinstein@aol.com,+1-754-324-2593,"Los Angeles, CA","Israelis in Los Angeles ישראלים בלוס אנג'לס",https://www.facebook.com/share/g/19y3ga77BX/,52000,"Israeli Community",45,10,"Networking",2024-02-27T19:22:43.270Z,2025-08-17T20:25:22.584Z
lead_1755462322584_510,"Samuel","Cohen",samuel.cohen@yahoo.com,+1-305-676-8743,"Los Angeles, CA","Israelis in Los Angeles ישראלים בלוס אנג'לס",https://www.facebook.com/share/g/19y3ga77BX/,52000,"Israeli Community",89,37,"Community Events; Jewish Culture",2024-08-30T23:11:45.935Z,2025-08-17T20:25:22.584Z
lead_1755462322584_511,"Daniel","Goldman",daniel.goldman@aol.com,+1-954-854-5594,"Los Angeles, CA","Israelis in Los Angeles ישראלים בלוס אנג'לס",https://www.facebook.com/share/g/19y3ga77BX/,52000,"Israeli Community",5,69,"Hebrew; Jewish Culture; Community Events",2024-10-21T15:05:15.404Z,2025-08-17T20:25:22.584Z
lead_1755462322584_512,"Jonathan","Berger",jonathan.berger@aol.com,+1-305-972-2402,"Los Angeles, CA","Israelis in Los Angeles ישראלים בלוס אנג'לס",https://www.facebook.com/share/g/19y3ga77BX/,52000,"Israeli Community",81,85,"Community Events; Israel; Hebrew",2024-06-18T12:52:58.322Z,2025-08-17T20:25:22.584Z
lead_1755462322584_513,"Samuel","Rosenberg",samuel.rosenberg@outlook.com,+1-561-538-6502,"Los Angeles, CA","Israelis in Los Angeles ישראלים בלוס אנג'לס",https://www.facebook.com/share/g/19y3ga77BX/,52000,"Israeli Community",12,11,"Hebrew; Networking",2024-06-26T06:33:49.782Z,2025-08-17T20:25:22.584Z
lead_1755462322584_514,"Rachel","Roth",rachel.roth@yahoo.com,+1-941-405-6470,"Los Angeles, CA","Israelis in Los Angeles ישראלים בלוס אנג'לס",https://www.facebook.com/share/g/19y3ga77BX/,52000,"Israeli Community",8,3,"Hebrew",2025-05-10T01:55:07.508Z,2025-08-17T20:25:22.584Z
lead_1755462322584_515,"Deborah","Rosenberg",deborah.rosenberg@hotmail.com,+1-786-217-8814,"Los Angeles, CA","Israelis in Los Angeles ישראלים בלוס אנג'לס",https://www.facebook.com/share/g/19y3ga77BX/,52000,"Israeli Community",57,100,"Jewish Culture",2025-05-09T17:52:27.677Z,2025-08-17T20:25:22.584Z
lead_1755462322584_516,"Hannah","Klein",hannah.klein@outlook.com,+1-850-420-2900,"Los Angeles, CA","Israelis in Los Angeles ישראלים בלוס אנג'לס",https://www.facebook.com/share/g/19y3ga77BX/,52000,"Israeli Community",91,96,"Hebrew",2025-03-12T21:10:38.523Z,2025-08-17T20:25:22.584Z
lead_1755462322584_517,"Benjamin","Miller",benjamin.miller@aol.com,+1-954-897-4361,"Los Angeles, CA","Israelis in Los Angeles ישראלים בלוס אנג'לס",https://www.facebook.com/share/g/19y3ga77BX/,52000,"Israeli Community",7,91,"Hebrew",2024-05-10T02:11:48.386Z,2025-08-17T20:25:22.584Z
lead_1755462322584_518,"Daniel","Levy",daniel.levy@yahoo.com,+1-239-129-8265,"Los Angeles, CA","Israelis in Los Angeles ישראלים בלוס אנג'לס",https://www.facebook.com/share/g/19y3ga77BX/,52000,"Israeli Community",80,87,"Hebrew; Networking",2024-11-24T21:52:48.524Z,2025-08-17T20:25:22.584Z
lead_1755462322584_519,"Daniel","Klein",daniel.klein@hotmail.com,+1-786-188-9483,"Los Angeles, CA","Israelis in Los Angeles ישראלים בלוס אנג'לס",https://www.facebook.com/share/g/19y3ga77BX/,52000,"Israeli Community",8,73,"Community Events; Israel",2025-01-01T10:54:35.600Z,2025-08-17T20:25:22.584Z
lead_1755462323585_0,"Miriam","Rosenberg",miriam.rosenberg@aol.com,+1-941-226-1674,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",70,64,"Job Search",2025-01-21T22:06:52.161Z,2025-08-17T20:25:23.585Z
lead_1755462323585_1,"Miriam","Weinstein",miriam.weinstein@aol.com,+1-305-292-8730,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",42,48,"Job Search; Relocation",2024-02-11T18:47:41.196Z,2025-08-17T20:25:23.585Z
lead_1755462323585_2,"Aaron","Weinstein",aaron.weinstein@gmail.com,+1-305-844-3784,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",80,89,"Networking; Career Development",2024-06-13T13:46:33.420Z,2025-08-17T20:25:23.585Z
lead_1755462323585_3,"Aaron","Weiss",aaron.weiss@aol.com,+1-772-737-1013,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",35,97,"Career Development; Professional Growth",2024-01-30T07:12:24.818Z,2025-08-17T20:25:23.585Z
lead_1755462323585_4,"Leah","Davis",leah.davis@yahoo.com,+1-239-465-6566,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",88,11,"Relocation",2024-10-25T01:58:24.043Z,2025-08-17T20:25:23.585Z
lead_1755462323585_5,"Miriam","Goldman",miriam.goldman@aol.com,+1-850-657-6337,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",90,59,"Job Search; Networking",2024-01-18T19:23:30.322Z,2025-08-17T20:25:23.585Z
lead_1755462323585_6,"David","Greenberg",david.greenberg@aol.com,+1-772-871-4770,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",46,36,"Relocation; Professional Growth; Networking",2024-02-25T00:41:33.168Z,2025-08-17T20:25:23.585Z
lead_1755462323585_7,"Benjamin","Greenberg",benjamin.greenberg@outlook.com,+1-863-421-8496,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",25,92,"Job Search",2024-05-04T15:18:10.494Z,2025-08-17T20:25:23.585Z
lead_1755462323585_8,"Daniel","Friedman",daniel.friedman@gmail.com,+1-941-923-7028,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",39,19,"Job Search; Networking",2025-03-21T04:00:30.188Z,2025-08-17T20:25:23.585Z
lead_1755462323585_9,"Aaron","Klein",aaron.klein@aol.com,+1-754-114-4404,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",21,14,"Networking; Professional Growth",2025-01-03T00:28:45.034Z,2025-08-17T20:25:23.585Z
lead_1755462323585_10,"Joseph","Stein",joseph.stein@outlook.com,+1-863-338-1999,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",8,80,"Career Development",2024-09-13T12:48:29.343Z,2025-08-17T20:25:23.585Z
lead_1755462323585_11,"Samuel","Goldberg",samuel.goldberg@outlook.com,+1-954-905-4870,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",74,49,"Professional Growth; Career Development",2025-06-14T04:09:22.720Z,2025-08-17T20:25:23.585Z
lead_1755462323585_12,"Joseph","Goldberg",joseph.goldberg@outlook.com,+1-850-992-6827,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",64,21,"Professional Growth; Job Search; Relocation",2025-01-02T13:49:09.603Z,2025-08-17T20:25:23.585Z
lead_1755462323585_13,"Ruth","Silver",ruth.silver@outlook.com,+1-850-334-3611,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",62,8,"Career Development; Job Search",2024-11-12T23:12:34.281Z,2025-08-17T20:25:23.585Z
lead_1755462323585_14,"Rebecca","Weiss",rebecca.weiss@gmail.com,+1-305-894-4091,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",23,65,"Networking",2025-08-01T17:45:51.312Z,2025-08-17T20:25:23.585Z
lead_1755462323585_15,"Samuel","Gordon",samuel.gordon@yahoo.com,+1-941-297-4196,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",25,56,"Career Development; Job Search",2025-01-25T17:55:33.846Z,2025-08-17T20:25:23.585Z
lead_1755462323585_16,"Miriam","Katz",miriam.katz@hotmail.com,+1-772-273-2494,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",46,42,"Relocation; Career Development; Networking",2024-07-31T04:29:53.590Z,2025-08-17T20:25:23.585Z
lead_1755462323585_17,"Esther","Greenberg",esther.greenberg@gmail.com,+1-941-230-8413,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",30,71,"Relocation; Professional Growth",2024-02-27T04:17:10.827Z,2025-08-17T20:25:23.586Z
lead_1755462323586_18,"Esther","Klein",esther.klein@aol.com,+1-954-157-9693,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",83,10,"Professional Growth; Career Development; Relocation",2024-10-02T12:27:13.413Z,2025-08-17T20:25:23.586Z
lead_1755462323586_19,"Deborah","Davis",deborah.davis@outlook.com,+1-772-438-3156,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",81,58,"Professional Growth; Career Development; Job Search",2024-07-27T21:52:46.481Z,2025-08-17T20:25:23.586Z
lead_1755462323586_20,"Jacob","Stein",jacob.stein@outlook.com,+1-786-985-3381,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",83,37,"Relocation; Career Development; Job Search",2024-04-03T17:47:34.555Z,2025-08-17T20:25:23.586Z
lead_1755462323586_21,"Naomi","Berger",naomi.berger@outlook.com,+1-863-834-7091,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",39,98,"Job Search; Relocation",2024-12-30T21:43:05.125Z,2025-08-17T20:25:23.586Z
lead_1755462323586_22,"Ruth","Shapiro",ruth.shapiro@yahoo.com,+1-786-646-7690,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",37,82,"Networking",2025-03-28T20:35:59.120Z,2025-08-17T20:25:23.586Z
lead_1755462323586_23,"Aaron","Greenberg",aaron.greenberg@yahoo.com,+1-786-889-1106,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",19,13,"Relocation",2024-10-31T17:15:12.596Z,2025-08-17T20:25:23.586Z
lead_1755462323586_24,"Michael","Berger",michael.berger@aol.com,+1-772-835-2007,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",39,47,"Career Development; Relocation; Job Search",2024-01-19T01:28:36.662Z,2025-08-17T20:25:23.586Z
lead_1755462323586_25,"David","Berger",david.berger@gmail.com,+1-863-467-3963,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",78,40,"Relocation; Job Search",2025-02-08T14:28:09.328Z,2025-08-17T20:25:23.586Z
lead_1755462323586_26,"Michael","Cohen",michael.cohen@hotmail.com,+1-863-149-1456,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",16,9,"Job Search",2025-08-10T02:59:56.962Z,2025-08-17T20:25:23.586Z
lead_1755462323586_27,"Naomi","Cohen",naomi.cohen@gmail.com,+1-850-969-7869,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",9,1,"Job Search; Professional Growth; Career Development",2024-02-10T02:57:19.445Z,2025-08-17T20:25:23.586Z
lead_1755462323586_28,"Daniel","Klein",daniel.klein@gmail.com,+1-754-897-3151,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",82,5,"Professional Growth",2024-06-16T03:47:36.766Z,2025-08-17T20:25:23.586Z
lead_1755462323586_29,"Daniel","Rosenberg",daniel.rosenberg@aol.com,+1-863-994-1177,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",24,18,"Career Development; Relocation",2024-11-03T10:21:38.353Z,2025-08-17T20:25:23.586Z
lead_1755462323586_30,"Aaron","Weiss",aaron.weiss@outlook.com,+1-954-862-2266,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",25,68,"Job Search; Professional Growth",2024-10-22T15:15:55.695Z,2025-08-17T20:25:23.586Z
lead_1755462323586_31,"Joshua","Weiss",joshua.weiss@outlook.com,+1-850-384-4914,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",39,71,"Job Search; Relocation",2024-04-03T02:22:15.126Z,2025-08-17T20:25:23.586Z
lead_1755462323586_32,"Rachel","Greenberg",rachel.greenberg@yahoo.com,+1-754-365-7909,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",90,48,"Professional Growth; Networking",2024-01-25T23:20:48.871Z,2025-08-17T20:25:23.586Z
lead_1755462323586_33,"Michael","Davis",michael.davis@gmail.com,+1-561-916-5351,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",81,95,"Job Search",2024-08-09T15:28:21.142Z,2025-08-17T20:25:23.586Z
lead_1755462323586_34,"Deborah","Levy",deborah.levy@gmail.com,+1-941-476-4109,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",60,57,"Relocation; Professional Growth",2025-07-31T04:17:00.681Z,2025-08-17T20:25:23.586Z
lead_1755462323586_35,"David","Silver",david.silver@gmail.com,+1-239-227-2125,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",39,17,"Career Development; Networking; Relocation",2024-12-28T18:55:22.736Z,2025-08-17T20:25:23.586Z
lead_1755462323586_36,"Jacob","Davis",jacob.davis@aol.com,+1-863-826-2060,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",18,21,"Job Search; Networking; Professional Growth",2024-10-06T13:31:44.667Z,2025-08-17T20:25:23.586Z
lead_1755462323586_37,"Joshua","Goldberg",joshua.goldberg@yahoo.com,+1-863-585-7168,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",36,36,"Career Development; Networking; Job Search",2025-05-30T16:57:23.562Z,2025-08-17T20:25:23.586Z
lead_1755462323586_38,"Michael","Goldman",michael.goldman@hotmail.com,+1-772-193-6664,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",83,80,"Job Search; Networking; Professional Growth",2025-03-25T17:34:45.280Z,2025-08-17T20:25:23.586Z
lead_1755462323586_39,"Naomi","Berger",naomi.berger@gmail.com,+1-850-504-2512,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",66,51,"Job Search; Networking",2025-01-22T22:15:15.370Z,2025-08-17T20:25:23.586Z
lead_1755462323586_40,"Leah","Silver",leah.silver@hotmail.com,+1-305-538-8175,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",53,56,"Professional Growth",2024-06-17T23:31:52.021Z,2025-08-17T20:25:23.586Z
lead_1755462323586_41,"Jonathan","Roth",jonathan.roth@hotmail.com,+1-941-148-5709,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",4,97,"Relocation; Professional Growth",2024-09-26T19:04:49.790Z,2025-08-17T20:25:23.586Z
lead_1755462323586_42,"Jacob","Roth",jacob.roth@hotmail.com,+1-561-857-5664,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",98,12,"Job Search; Professional Growth",2025-03-19T02:59:35.382Z,2025-08-17T20:25:23.586Z
lead_1755462323587_43,"Benjamin","Berger",benjamin.berger@gmail.com,+1-561-219-1960,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",98,87,"Professional Growth",2024-04-04T18:14:01.225Z,2025-08-17T20:25:23.587Z
lead_1755462323587_44,"David","Goldberg",david.goldberg@hotmail.com,+1-863-530-3931,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",100,13,"Professional Growth; Job Search",2025-02-11T18:14:13.662Z,2025-08-17T20:25:23.587Z
lead_1755462323587_45,"David","Miller",david.miller@gmail.com,+1-863-493-3047,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",99,11,"Professional Growth",2025-01-08T08:08:45.577Z,2025-08-17T20:25:23.587Z
lead_1755462323587_46,"David","Goldman",david.goldman@aol.com,+1-863-480-8694,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",2,55,"Career Development; Job Search",2024-08-07T03:40:08.429Z,2025-08-17T20:25:23.587Z
lead_1755462323587_47,"Samuel","Goldman",samuel.goldman@aol.com,+1-786-795-2210,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",43,45,"Professional Growth",2024-10-21T01:41:53.667Z,2025-08-17T20:25:23.587Z
lead_1755462323587_48,"Joshua","Goldman",joshua.goldman@gmail.com,+1-786-616-2338,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",98,80,"Relocation",2025-05-20T00:07:45.910Z,2025-08-17T20:25:23.587Z
lead_1755462323587_49,"Leah","Cohen",leah.cohen@gmail.com,+1-786-616-7928,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",28,23,"Professional Growth; Networking",2025-05-07T03:39:44.706Z,2025-08-17T20:25:23.587Z
lead_1755462323587_50,"Naomi","Klein",naomi.klein@yahoo.com,+1-305-108-2419,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",87,59,"Relocation; Professional Growth",2024-07-12T07:06:01.977Z,2025-08-17T20:25:23.587Z
lead_1755462323587_51,"Aaron","Friedman",aaron.friedman@hotmail.com,+1-941-648-5915,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",61,48,"Relocation; Professional Growth; Networking",2024-11-26T13:17:47.175Z,2025-08-17T20:25:23.587Z
lead_1755462323587_52,"Joshua","Schwartz",joshua.schwartz@aol.com,+1-786-134-4138,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",93,97,"Job Search; Career Development",2025-04-03T11:43:07.909Z,2025-08-17T20:25:23.587Z
lead_1755462323587_53,"Rebecca","Klein",rebecca.klein@yahoo.com,+1-305-106-4303,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",27,92,"Job Search; Career Development",2025-02-02T11:42:18.918Z,2025-08-17T20:25:23.587Z
lead_1755462323587_54,"Ruth","Miller",ruth.miller@yahoo.com,+1-850-352-4433,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",96,71,"Job Search",2025-03-20T12:33:34.554Z,2025-08-17T20:25:23.587Z
lead_1755462323587_55,"Esther","Stein",esther.stein@outlook.com,+1-863-370-7263,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",38,3,"Relocation",2025-03-18T08:34:02.112Z,2025-08-17T20:25:23.587Z
lead_1755462323587_56,"Hannah","Weiss",hannah.weiss@hotmail.com,+1-850-890-6538,"Global","רילוקיישן הצעות עבודה בחול - משרות לרילוקיישן בחו"ל הייטק, שיווק וכל התחומי",https://www.facebook.com/share/g/1F5z1FpUr4/,48700,"Jobs & Relocation",20,20,"Professional Growth; Career Development; Job Search",2025-03-20T08:53:30.073Z,2025-08-17T20:25:23.587Z
